# utc [-], et [s], R_T_spoint [km], R_R_spoint [km], R_MEXspointTGO [km], r_MEXTGO [km], spoint_lon [deg], spoint_lat [deg], midpoint_lon [deg], midpoint_lat [deg], emis_MEX [deg], emis_TGO [deg], emis_avg [deg], S_mutualfootprint [km^2], rho_data [-], rho_modelGRS [-], rho_modelFREND [-], dc_data [-], dc_modelGRS [-], dc_modelFREND [-], AGC_data [-], P_R_data [W], P_R_modelGRS [W], P_R_modelFREND [W], P_R_modelGRS_maxcont [W], P_R_modelFREND_maxcont [W], P_R_modelGRS_mincont [W], P_R_modelFREND_mincont [W], P_R_modelGRS_spoint [W], P_R_modelFREND_spoint [W], P_R_freespace [W], gamma_spoint [deg], C_spoint [-], topography_spoint [-], gamma_GRS_maxcont [deg], C_GRS_maxcont [-], topography_GRS_maxcont [-], gamma_FREND_maxcont [deg], C_FREND_maxcont [-], topography_FREND_maxcont [-], rho_modelGRS_spoint [-], dc_modelGRS_spoint [-], rho_modelGRS_maxcont [-], dc_modelGRS_maxcont [-], rho_modelFREND_spoint [-], dc_modelFREND_spoint [-], rho_modelFREND_maxcont [-], dc_modelFREND_maxcont [-], G_T_freespace [-], G_R_freespace [-], angle_MEX2TGO [deg], angle_TGO2MEX [deg], lat_GRS_maxcont [deg], lon_GRS_maxcont [deg], lat_FREND_maxcont [deg], lon_FREND_maxcont [deg], MEXbs_lon [deg], MEXbs_lat [deg], TGObs_lon [deg], TGObs_lat [deg] 
2024 JAN 30 10:30:54, 759882723.2014271, 7369.915733122084, 918.7868794212316, 8288.702612543315, 8086.963374196048, 17.788991479118252, 57.75902060560603, 95.77037528824906, 75.35222887078525, 69.55274159045334, 69.5620799520262, 69.55741077123977, 4942585.950379863,  nan, 0.127478764070012,  nan,  nan, 3.412619681184378,  nan, 124.5505695223512, 7.887598386483078e-15, 1.5343522436877738e-15,  nan, 1.2789220415719557e-15, 2.5215891938861783e-20, 9.321112457586614e-26, 8.541482880454584e-25, 1.2789220415719557e-15,  nan, 1.5359753801701666e-17, 0.0369262893973477, 102943.44585950622, 96677.0686866663, 0.0369262893973477, 102943.44585950622, 96677.0686866663, 87.22253046352873, 360238.530718456, 0.0016720003171468, 0.1575910603365495, 3.841820291455909, 0.1575910603365495, 3.841820291455909,  nan,  nan,  nan,  nan, 2.7077329640378256, 0.024872429129065, 24.66109876119359, 92.85828287107763, 57.875, 17.875, 49.875, -31.375, 139.94437200218215, 65.36233574125121, 9.09608062971747, 45.83420698500307
2024 JAN 30 10:30:55, 759882724.2030965, 7368.949794900793, 917.6867432369908, 8286.636538137784, 8084.205970073479, 17.807859994945325, 57.78685352363341, 95.80053378920672, 75.35671509025465, 69.505134349446, 69.51439758505762, 69.50976596725181, 4954728.345084504,  nan, 0.127508508871155,  nan,  nan, 3.4112529950766706,  nan, 124.5901782784644, 7.958144736544257e-15, 1.5995457847822597e-15,  nan, 1.3490190370148164e-15, 2.5007277278649443e-20, 9.372375758418404e-26, 8.547482977541872e-25, 1.3490190370148164e-15,  nan, 1.526285915245826e-17, 0.0209855554716767, 102943.44585950622, 100847.23700063676, 0.0209855554716767, 102943.44585950622, 100847.23700063676, 87.211371648255, 360238.530718456, 0.0016720478068202, 0.1577198926329767, 3.841820291455909, 0.1577198926329767, 3.841820291455909,  nan,  nan,  nan,  nan, 2.708302429401701, 0.0246934803388553, 24.65617153827445, 92.92162374312426, 57.875, 17.875, 49.875, -31.375, 139.94351944537277, 65.37323812344812, 9.117440853936698, 45.88143855667416
2024 JAN 30 10:30:56, 759882725.2047659, 7367.9832981796435, 916.588246030166, 8284.57154420981, 8081.448837220208, 17.82679079245407, 57.814700287918185, 95.83072703471711, 75.36119122460626, 69.45749108339177, 69.46667932842752, 69.46208520590964, 4966029.806031639,  nan, 0.1274911587206063,  nan,  nan, 3.4091800441846365,  nan, 124.60551397634411, 7.985556154828123e-15, 1.3273784688785062e-15,  nan, 1.0715269728638213e-15, 2.479574788562069e-20, 9.42391522429478e-26, 8.55341011262153e-25, 1.0715269728638213e-15,  nan, 1.5166474718492938e-17, 0.0780199962910067, 102943.44585950622, 79213.21193856206, 0.0780199962910067, 102943.44585950622, 79213.21193856206, 87.20028704345211, 360238.530718456, 0.0016720951708285, 0.1578484082410322, 3.841820291455909, 0.1578484082410322, 3.841820291455909,  nan,  nan,  nan,  nan, 2.708875469721741, 0.024515620388622, 24.65121343547505, 92.98499248750012, 57.875, 17.875, 49.875, -31.375, 139.94266866569876, 65.38413751028448, 9.13884418932051, 45.92866406446862
2024 JAN 30 10:30:57, 759882726.2064354, 7367.002878598359, 915.5047631021444, 8282.507641700504, 8078.691980565347, 17.845995811398122, 57.84277496778986, 95.86095498358536, 75.36565726963623, 69.409532195135, 69.41947978898511, 69.41450599206006, 4977047.941336309,  nan, 0.1275072411969993,  nan,  nan, 3.407615308915088,  nan, 126.9256730363588, 1.471714921795851e-14, 9.833575801527325e-16,  nan, 7.117837663335562e-16, 2.4730661210423203e-20, 9.475683050245372e-26, 8.559244706080344e-25, 7.117837663335562e-16,  nan, 1.507059855319741e-17, 0.1355283703979469, 102943.44585950622, 52032.43780091468, 0.1355283703979469, 102943.44585950622, 52032.43780091468, 87.18927642556315, 360238.530718456, 0.0016721424063455, 0.1579762395316485, 3.841820291455909, 0.1579762395316485, 3.841820291455909,  nan,  nan,  nan,  nan, 2.7094520830674464, 0.0243388443648169, 24.64622447005021, 93.04838902666184, 57.875, 17.875, 49.875, -31.375, 139.94181971442558, 65.39503387067872, 9.160290763895835, 45.97588347120502
2024 JAN 30 10:30:58, 759882727.2081048, 7366.0353767562465, 914.4094491469958, 8280.444825903242, 8075.93540595664, 17.865050366701766, 57.87064777634431, 95.89121751540527, 75.37011322856743, 69.36181877267569, 69.37168681093632, 69.36675279180601, 4987897.622485668,  nan, 0.1275142812803962,  nan,  nan, 3.4059203263694573,  nan, 128.36271308260808, 1.9029969224183343e-14, 7.43729497689836e-16,  nan, 4.451663516271367e-16, 2.4848301354343084e-20, 9.527778470172776e-26, 8.565026128770793e-25, 4.451663516271367e-16,  nan, 1.4975228471555826e-17, 0.1932575599251733, 102943.44585950622, 32178.135257013717, 0.1932575599251733, 102943.44585950622, 32178.135257013717, 87.1783396833597, 360238.530718456, 0.0016721895101001, 0.1581041279816422, 3.841820291455909, 0.1581041279816422, 3.841820291455909,  nan,  nan,  nan,  nan, 2.7100322750285035, 0.0241631469120589, 24.64120459419873, 93.11181344631112, 57.875, 17.875, 49.875, -31.375, 139.9409725439249, 65.405927237383, 9.181780720105554, 46.02309675988641
2024 JAN 30 10:30:59, 759882728.2097743, 7365.067316313932, 913.3157840718284, 8278.38310038576, 8073.179118335426, 17.884167849276764, 57.898534519386914, 95.9215146804282, 75.37455909324585, 69.31406907004775, 69.32385826777053, 69.31896366890913, 5000455.77347379,  nan, 0.1275441299951293,  nan,  nan, 3.4045684572627266,  nan, 128.40951703879628, 1.921448772493664e-14, 6.180110485105822e-16,  nan, 2.801964547740105e-16, 2.4961894339174e-20, 9.580153463582796e-26, 8.570734532817354e-25, 2.801964547740105e-16,  nan, 1.4880362372908262e-17, 0.2511888532061138, 102943.44585950622, 20026.05622672617, 0.2511888532061138, 102943.44585950622, 20026.05622672617, 87.16747673845694, 360238.530718456, 0.0016722364787109, 0.1582317032654184, 3.841820291455909, 0.1582317032654184, 3.841820291455909,  nan,  nan,  nan,  nan, 2.7106160508029267, 0.0239885228167321, 24.636153763517715, 93.1752657876562, 57.875, 17.875, 49.875, -31.375, 139.94012717879122, 65.41681759637628, 9.203314206496248, 46.07030392738124
2024 JAN 30 10:31:00, 759882729.2114438, 7364.098710347152, 912.2237627611572, 8276.322473108308, 8070.423122577109, 17.903348276635434, 57.92643502710421, 95.9518463869091, 75.3789948647668, 69.26628326154434, 69.27599397974136, 69.27113862064286, 5009645.260761395,  nan, 0.1275528040803613,  nan,  nan, 3.402902679357348,  nan, 128.50399993750096, 1.970012573353865e-14, 5.709158945541044e-16,  nan, 1.9964292316913092e-16, 2.507134639415188e-20, 9.632809289447476e-26, 8.576369993727016e-25, 1.8207948587763624e-16,  nan, 1.4785998287196478e-17, 0.3093196722309877, 102943.44585950622, 12866.77718443875, 0.2897572784016878, 86894.92864574128, 15022.559521813926, 87.15668735243646, 360238.530718456, 0.0016722833095225, 0.1583589665931225, 3.841820291455909, 0.1579782638977717, 3.834781547173438,  nan,  nan,  nan,  nan, 2.7112034086377093, 0.023814967143536, 24.63107199358393, 93.2387459962098, 58.125, 18.125, 49.875, -31.375, 139.93928364853718, 65.42770493378957, 9.2248913525907, 46.11750493859922
2024 JAN 30 10:31:01, 759882730.2131132, 7363.129558808398, 911.1333828766248, 8274.262941685023, 8067.667424556356, 17.922591841018665, 57.95434930000613, 95.98221256089884, 75.383420543149, 69.21846130157012, 69.2280939507775, 69.22327762617381, 5021516.689477453,  nan, 0.1275605318181906,  nan,  nan, 3.401228500602977,  nan, 128.287917376291, 1.865897142298198e-14, 5.696658067184611e-16,  nan, 2.517109174077793e-16, 2.5176565842472987e-20, 9.685746970123288e-26, 8.581932425277327e-25, 1.2289240298039442e-16,  nan, 1.46921340072607e-17, 0.3676506095370884, 102943.44585950622, 8586.01011984107, 0.2594374191445012, 86894.92864574128, 18730.994710412677, 87.14597146586662, 360238.530718456, 0.0016723299991384, 0.1584859192189061, 3.841820291455909, 0.1581050567891231, 3.834781547173438,  nan,  nan,  nan,  nan, 2.711794356440339, 0.0236424745020274, 24.625959216656486, 93.30225418930982, 58.125, 18.125, 49.875, -31.375, 139.93844190397957, 65.43858928229747, 9.246512309629614, 46.16469978661777
2024 JAN 30 10:31:02, 759882731.2147826, 7362.159858063531, 910.0446560384607, 8272.204514101992, 8064.9120298915905, 17.941898827953498, 57.98227743459589, 96.01261310655296, 75.38783612855111, 69.17060301507246, 69.18015838541007, 69.17538070024126, 5034962.673498923,  nan, 0.1275573136929743,  nan,  nan, 3.399389325989094,  nan, 128.35985375228512, 1.902228800610894e-14, 5.857454998902083e-16,  nan, 2.970650840667009e-16, 2.5277463495028127e-20, 9.738967751452024e-26, 8.58742190684227e-25, 8.6024150947744e-17,  nan, 1.4598767572346005e-17, 0.4261836277643158, 102943.44585950622, 5941.907590186631, 0.2387931560548192, 86894.92864574128, 21860.555270166784, 87.13532884000742, 360238.530718456, 0.0016723765449758, 0.1586125622984595, 3.841820291455909, 0.1582315414313866, 3.834781547173438,  nan,  nan,  nan,  nan, 2.712388892431026, 0.0234710399888182, 24.620815448486464, 93.36579031156884, 58.125, 18.125, 49.875, -31.375, 139.93760197167455, 65.44947062783412, 9.268177208592933, 46.21188843470774
2024 JAN 30 10:31:03, 759882732.2164521, 7361.189622909884, 908.957568723733, 8270.147191633616, 8062.156942182153, 17.961269227919477, 58.01021923261196, 96.04304807787196, 75.39224161402008, 69.12270863597263, 69.1321869352615, 69.12744778561706, 5047068.06976483,  nan, 0.1275810531778059,  nan,  nan, 3.3979621006275225,  nan, 128.3074795706317, 1.876744133791376e-14, 5.934283818402035e-16,  nan, 3.197153207768252e-16, 2.5373952627155035e-20, 9.792472716166364e-26, 8.592838402370008e-25, 5.638789525139503e-17,  nan, 1.4505896907611158e-17, 0.508114611530626, 80523.00947127135, 4055.467675461332, 0.2305797395281804, 86894.92864574128, 23265.14418003374, 87.33777048107328, 1842908.5693236652, 0.0007390180602867, 0.1583577191622135, 3.834781547173438, 0.1583577191622135, 3.834781547173438,  nan,  nan,  nan,  nan, 2.7129870218220926, 0.0233006584502419, 24.61564064462172, 93.42935440511404, 58.125, 18.125, 49.875, -31.625, 139.93676387917102, 65.46034895661822, 9.28988619872448, 46.25907088132477
2024 JAN 30 10:31:04, 759882733.2181215, 7360.21885383331, 907.8721203547376, 8268.090974188048, 8059.4021679742755, 17.98070322912807, 58.03817468656474, 96.0735173515348, 75.39663700207046, 69.0747780828854, 69.08417978378161, 69.0794789333335, 5057127.105373915,  nan, 0.1275985318149738,  nan,  nan, 3.3964443546337733,  nan, 128.48523460570928, 1.957797102572227e-14, 5.770304648578944e-16,  nan, 3.097416350598661e-16, 2.5465949141198312e-20, 9.846262908730964e-26, 8.59818186794081e-25, 6.262613035197588e-17,  nan, 1.441351986471259e-17, 0.48999217153386, 80523.00947127135, 4453.468974436275, 0.2362377330673941, 86894.92864574128, 22287.248356238357, 87.32719195580209, 1842908.5693236652, 0.0007390371317143, 0.1584835910298718, 3.834781547173438, 0.1584835910298718, 3.834781547173438,  nan,  nan,  nan,  nan, 2.713588750197289, 0.023131324635976, 24.61043475722485, 93.49294655491008, 58.125, 18.125, 49.875, -31.625, 139.93592757792808, 65.47122430127729, 9.311639427671087, 46.30624710759261
2024 JAN 30 10:31:05, 759882734.2197909, 7359.247548403861, 906.7883220431116, 8266.035870446973, 8056.647712204436, 18.00020111163015, 58.06614388448988, 96.10402088706924, 75.40102228887217, 69.02681121401656, 69.0361370209971, 69.03147411750683, 5069009.145269684,  nan, 0.1276252161807552,  nan,  nan, 3.395068139316316,  nan, 128.23019171575444, 1.8418947174408367e-14, 5.379779512734782e-16,  nan, 2.7213767863637893e-16, 2.55533718601358e-20, 9.900339573190552e-26, 8.60345239718895e-25, 2.7213767863637893e-16,  nan, 1.4321634535780212e-17, 0.2549770390545467, 86894.92864574128, 19361.62760225757, 0.2549770390545467, 86894.92864574128, 19361.62760225757, 87.31668564915549, 1842908.5693236652, 0.0007390561484004, 0.1586091582813608, 3.834781547173438, 0.1586091582813608, 3.834781547173438,  nan,  nan,  nan,  nan, 2.714194075545504, 0.0229630337439916, 24.60519780409546, 93.55656668358884, 58.125, 18.125, 49.875, -31.625, 139.9350931201993, 65.48209663087371, 9.333437027466234, 46.35341707667242
2024 JAN 30 10:31:06, 759882735.2214605, 7358.275719265071, 905.706160255062, 8263.981879520134, 8053.893579862817, 18.0197628664494, 58.09412662903043, 96.13455857347245, 75.4053974800202, 68.97880823984579, 68.98805829051216, 68.98343326517897, 5080206.897919736,  nan, 0.127625419604292,  nan,  nan, 3.393300577763038,  nan, 128.35320541866534, 1.9008209750763508e-14, 4.892129980938605e-16,  nan, 2.220043617697225e-16, 2.563614258980327e-20, 9.954703806654202e-26, 8.608649971095837e-25, 2.220043617697225e-16,  nan, 1.4230238753414124e-17, 0.2843430663981141, 86894.92864574128, 15616.822831655, 0.2843430663981141, 86894.92864574128, 15616.822831655, 87.30625144345993, 1842908.5693236652, 0.0007390751090156, 0.1587344222815286, 3.834781547173438, 0.1587344222815286, 3.834781547173438,  nan,  nan,  nan,  nan, 2.7148030036890365, 0.0227957804956523, 24.599929735398263, 93.62021489903618, 58.125, 18.125, 49.875, -31.625, 139.93426045808812, 65.49296598219215, 9.355279150063057, 46.40058078769412
2024 JAN 30 10:31:07, 759882736.2231299, 7357.303356676972, 904.625646787276, 8261.929003464247, 8051.139776818682, 18.039388884961927, 58.12212310898595, 96.165130449387, 75.40976256464045, 68.93076886544908, 68.93994430600539, 68.93535658572723, 5090906.567909198,  nan, 0.1276282067126764,  nan,  nan, 3.391565637272335,  nan, 128.48235183825253, 1.958539382274124e-14, 4.4335534325751194e-16,  nan, 1.7297329941973874e-16, 2.5714185975999568e-20, 1.0009356557501404e-25, 8.613774527909051e-25, 1.7297329941973874e-16,  nan, 1.4139330495381285e-17, 0.3215457461341774, 86894.92864574128, 12030.116180259773, 0.3215457461341774, 86894.92864574128, 12030.116180259773, 87.29588926314665, 1842908.5693236652, 0.000739094012167, 0.1588593836562977, 3.834781547173438, 0.1588593836562977, 3.834781547173438,  nan,  nan,  nan,  nan, 2.71541553957597, 0.022629559865044, 24.594630508746576, 93.683891220356, 58.125, 18.125, 49.875, -31.625, 139.93342961636827, 65.5038323370341, 9.37716594466296, 46.44773822004671
